VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
HND1410SD19,06-02-2019,South,Andhra Pradesh,Tapukara,Honda,Amaze 2 Gen,Diesel,4,54.9,238,226,9.4,2500,98175000,26417285,2019
HND1410SD20,09-02-2019,West,Gujarat,Greater Noida,Honda,City,Petrol,4,50,190,178,16.95,15000,143190000,38362484,2019
HND1410SD21,09-02-2019,North,Haryana,Tapukara,Honda,Amaze,Petrol,4,42.2,192,180,8.91,5000,82814000,21561948,2019
HND1410SD22,10-02-2019,South,Tamil Nadu,Tapukara,Honda,City,Petrol,4,39.9,388,376,12.67,17500,211904000,44764400,2019
HND1410SD23,12-02-2019,East,Bihar,Tapukara,Honda,Amaze,Petrol,4,47.2,444,432,9.64,17500,184871000,46956142,2019
HND1410SD24,14-02-2019,West,Goa,Tapukara,Honda,Amaze 2 Gen,Diesel,4,51.5,278,266,9.68,2500,127116000,31418198,2019
HND1410SD25,15-02-2019,West,Gujarat,Greater Noida,Honda,City eHEV,Petrol,4,39.5,330,318,10.28,17500,160866000,32252604,2019
HND1410SD26,17-02-2019,East,Bihar,Tapukara,Honda,City eHEV,Petrol,4,42.7,332,320,9.01,10000,124221000,28740339,2019
HND1410SD27,17-02-2019,North,Haryana,Greater Noida,Honda,Amaze,Diesel,4,53.6,416,404,7.96,17500,156005000,44501947,2019
HND1410SD28,18-02-2019,West,Maharashtra,Tapukara,Honda,Amaze,Petrol,4,42,354,342,7.05,20000,115710000,24733999,2019
HND1410SD29,21-02-2019,West,Gujarat,Tapukara,Honda,Amaze,Diesel,4,57,344,332,7.12,17500,108320000,25886769,2019
HND1410SD30,21-02-2019,East,West Bengal,Tapukara,Honda,Amaze 2 Gen,Diesel,4,56.5,364,352,12,20000,208800000,51043059,2019
HND1410SD31,22-02-2019,East,Bihar,Tapukara,Honda,Amaze 2 Gen,Diesel,4,57.2,306,294,11.61,17500,171152000,47553322,2019
HND1410SD32,23-02-2019,North,Punjab,Tapukara,Honda,Amaze,Diesel,4,52,318,306,7.34,20000,99936000,23565947,2019
HND1410SD33,24-02-2019,West,Goa,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,50.6,448,436,11.53,17500,230308000,60688216,2019
HND1410SD34,25-02-2019,North,Haryana,Tapukara,Honda,Amaze,Diesel,4,52.7,244,232,8.09,5000,93483000,27028635,2019
HND1410SD35,08-03-2019,South,Andhra Pradesh,Greater Noida,Honda,Amaze,Petrol,4,47.9,202,190,8.01,20000,70773000,15426450,2019
HND1410SD36,15-03-2019,South,Telangana,Greater Noida,Honda,Amaze,Diesel,4,57.3,226,214,8.92,15000,92234000,19522636,2019
HND1410SD37,20-03-2019,North,Delhi,Greater Noida,Honda,City eHEV,Petrol,4,38,336,324,8.29,15000,125443000,28819406,2019
HND1410SD38,24-03-2019,North,Haryana,Tapukara,Honda,Amaze 2 Gen,Petrol,4,49.1,480,468,11.69,2500,273540000,78170157,2019
HND1410SD39,24-03-2019,East,Odisha,Tapukara,Honda,Amaze 2 Gen,Diesel,4,55.2,234,222,11.72,17500,117111000,35010886,2019
HND1410SD40,04-04-2019,South,Karnataka,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,39.6,302,290,9.68,5000,125498000,30999853,2019
HND1410SD41,06-04-2019,South,Telangana,Greater Noida,Honda,City eHEV,Petrol,4,43.2,440,428,9.53,7500,190414000,52119328,2019
HND1410SD42,06-04-2019,East,Odisha,Greater Noida,Honda,City,Hybrid,4,60,172,160,13.33,2500,104912000,28764288,2019
HND1410SD43,07-04-2019,North,Delhi,Tapukara,Honda,City,Petrol,4,41.6,256,244,14.95,20000,167325000,45899417,2019
HND1410SD44,07-04-2019,West,Gujarat,Tapukara,Honda,City,Hybrid,4,59.2,208,196,16.55,20000,164730000,36525173,2019
HND1410SD45,07-04-2019,East,Bihar,Tapukara,Honda,Amaze,Diesel,4,51,366,354,10.81,17500,178866000,44524304,2019
HND1410SD46,09-04-2019,East,Bihar,Greater Noida,Honda,City,Petrol,4,45.6,234,222,12.06,7500,133392000,36010623,2019
HND1410SD47,09-04-2019,West,Maharashtra,Tapukara,Honda,Amaze,Petrol,4,49.9,272,260,10.51,12500,123120000,27725219,2019
HND1410SD48,09-04-2019,North,Haryana,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,53.4,388,376,9.67,0,170192000,45636305,2019
HND1410SD49,09-04-2019,West,Goa,Tapukara,Honda,City eHEV,Petrol,4,47.7,434,422,9.69,20000,200664000,40285928,2019
HND1410SD50,10-04-2019,South,Telangana,Greater Noida,Honda,Amaze,Diesel,4,56.7,336,324,9.22,5000,148656000,42371166,2019
HND1410SD51,10-04-2019,North,Haryana,Tapukara,Honda,Amaze 2 Gen,Petrol,4,40.2,468,456,11.92,20000,236160000,62192095,2019
HND1410SD52,12-04-2019,West,Maharashtra,Greater Noida,Honda,City,Petrol,4,41.8,236,224,16.86,15000,175536000,51976252,2019
HND1410SD53,12-04-2019,East,West Bengal,Greater Noida,Honda,City eHEV,Petrol,4,40.2,488,476,10.3,5000,220320000,50867414,2019
HND1410SD54,14-04-2019,West,Goa,Greater Noida,Honda,City,Hybrid,4,64.2,230,218,12.67,7500,131460000,28018989,2019
HND1410SD55,14-04-2019,West,Goa,Greater Noida,Honda,City eHEV,Petrol,4,43.4,402,390,9.31,12500,159456000,40063645,2019
HND1410SD56,17-04-2019,South,Kerala,Tapukara,Honda,City,Hybrid,4,62.4,202,190,16.15,2500,143290000,37008990,2019
HND1410SD57,17-04-2019,North,Haryana,Tapukara,Honda,City,Hybrid,4,64.2,366,354,11.33,15000,170965000,48422196,2019
HND1410SD58,22-04-2019,South,Karnataka,Greater Noida,Honda,City,Petrol,4,38.5,232,220,12.51,5000,134028000,33048079,2019
HND1410SD59,22-04-2019,South,Karnataka,Tapukara,Honda,Amaze,Diesel,4,57.8,232,220,7.67,2500,85344000,18584983,2019
HND1410SD60,24-04-2019,West,Maharashtra,Tapukara,Honda,Amaze 2 Gen,Petrol,4,44.6,502,490,10.88,10000,250980000,69433239,2019
HND1410SD61,26-04-2019,South,Karnataka,Tapukara,Honda,Amaze,Diesel,4,52.2,316,304,10.1,10000,138600000,36073902,2019
HND1410SD62,28-04-2019,North,Uttar Pradesh,Greater Noida,Honda,Amaze,Petrol,4,45.7,480,468,10.97,5000,257619000,64694884,2019
HND1410SD63,03-05-2019,South,Andhra Pradesh,Tapukara,Honda,City,Hybrid,4,58.5,262,250,16.1,20000,175840000,50275758,2019
HND1410SD64,03-05-2019,North,Rajasthan,Tapukara,Honda,City,Petrol,4,47.3,238,226,12.1,5000,128400000,29815343,2019
HND1410SD65,06-05-2019,West,Goa,Greater Noida,Honda,City eHEV,Petrol,4,41.8,250,238,10.21,12500,119520000,27699101,2019
HND1410SD66,07-05-2019,West,Maharashtra,Greater Noida,Honda,City,Petrol,4,47.4,314,302,14.74,0,222574000,56174539,2019
HND1410SD67,08-05-2019,North,Punjab,Tapukara,Honda,Amaze 2 Gen,Petrol,4,39.4,258,246,11.5,17500,122650000,30808324,2019
HND1410SD68,10-05-2019,West,Goa,Greater Noida,Honda,Amaze,Diesel,4,55.8,274,262,11.31,5000,150214000,38501252,2019
HND1410SD69,11-05-2019,South,Andhra Pradesh,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,56.6,468,456,9.74,7500,216734000,53390878,2019
HND1410SD70,12-05-2019,South,Karnataka,Greater Noida,Honda,City eHEV,Petrol,4,43.2,352,340,10.44,0,169128000,46209645,2019
HND1410SD71,13-05-2019,West,Goa,Greater Noida,Honda,City,Petrol,4,48.4,346,334,16.46,7500,256067000,62748845,2019
HND1410SD72,14-05-2019,East,Odisha,Greater Noida,Honda,City,Hybrid,4,61.3,206,194,13.99,20000,120951000,25101648,2019
HND1410SD73,15-05-2019,West,Maharashtra,Tapukara,Honda,Amaze 2 Gen,Petrol,4,48,214,202,11.64,5000,106168000,30815322,2019
HND1410SD74,17-05-2019,South,Karnataka,Tapukara,Honda,Amaze 2 Gen,Petrol,4,46.3,316,304,10.89,0,144837000,41919353,2019
HND1410SD75,19-05-2019,East,Bihar,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,57,194,182,11.2,5000,96570000,22262768,2019
HND1410SD76,20-05-2019,West,Maharashtra,Greater Noida,Honda,Amaze,Petrol,4,43,420,408,7.32,10000,138128000,31738955,2019
HND1410SD77,21-05-2019,North,Uttar Pradesh,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,48.6,352,340,9.15,7500,155700000,43265335,2019
HND1410SD78,23-05-2019,South,Tamil Nadu,Greater Noida,Honda,City eHEV,Petrol,4,44.6,174,162,8.63,12500,62850000,17939445,2019
HND1410SD79,24-05-2019,South,Tamil Nadu,Greater Noida,Honda,Amaze,Diesel,4,51.6,318,306,10.11,17500,144448000,39200368,2019
HND1410SD80,24-05-2019,South,Kerala,Tapukara,Honda,Amaze,Petrol,4,48,400,388,11.22,12500,206236000,41702195,2019
HND1410SD81,27-05-2019,North,Delhi,Tapukara,Honda,Amaze 2 Gen,Petrol,4,40.1,232,220,11.3,12500,111605000,23623315,2019
HND1410SD82,28-05-2019,East,Bihar,Tapukara,Honda,Amaze 2 Gen,Diesel,4,56.5,378,366,11.32,20000,191100000,39917299,2019
HND1410SD83,28-05-2019,South,Telangana,Greater Noida,Honda,Amaze,Petrol,4,42.3,368,356,9.18,7500,160734000,32613158,2019
HND1410SD84,30-05-2019,East,West Bengal,Tapukara,Honda,Amaze 2 Gen,Petrol,4,38.7,500,488,10.43,10000,254727000,73409120,2019
HND1410SD85,30-05-2019,West,Maharashtra,Tapukara,Honda,City,Petrol,4,48.8,434,422,13.83,2500,254930000,75042039,2019
HND1410SD86,30-05-2019,West,Maharashtra,Tapukara,Honda,Amaze,Petrol,4,41.8,260,248,7.9,20000,94500000,25318155,2019
HND1410SD87,31-05-2019,West,Goa,Greater Noida,Honda,Amaze,Diesel,4,51.7,344,332,7.59,2500,119132000,30520941,2019
HND1410SD88,01-06-2019,South,Telangana,Tapukara,Honda,City,Petrol,4,49.2,434,422,13.57,2500,258232000,66745391,2019
HND1410SD89,02-06-2019,South,Karnataka,Greater Noida,Honda,City eHEV,Petrol,4,43.6,190,178,8.9,2500,75225000,21655669,2019
HND1410SD90,06-06-2019,East,Odisha,Greater Noida,Honda,Amaze,Petrol,4,43.7,434,422,7.43,17500,139476000,30071716,2019
HND1410SD91,07-06-2019,North,Uttar Pradesh,Tapukara,Honda,Amaze,Diesel,4,49.7,272,260,8.41,5000,102213000,28754565,2019
HND1410SD92,09-06-2019,West,Gujarat,Tapukara,Honda,Amaze 2 Gen,Diesel,4,53.6,314,302,10.75,12500,144900000,35593427,2019
HND1410SD93,12-06-2019,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,49.6,400,388,9.51,10000,180614000,42726406,2019
HND1410SD94,12-06-2019,South,Telangana,Tapukara,Honda,City eHEV,Petrol,4,38.2,396,384,8.22,17500,153465000,44042485,2019
HND1410SD95,15-06-2019,North,Uttar Pradesh,Tapukara,Honda,City,Petrol,4,43.7,378,366,12.62,12500,205342000,61133694,2019
HND1410SD96,20-06-2019,East,West Bengal,Tapukara,Honda,Amaze,Petrol,4,43.7,300,288,9.63,12500,126630000,33318199,2019
HND1410SD97,20-06-2019,South,Telangana,Tapukara,Honda,City eHEV,Petrol,4,43.8,376,364,10.32,7500,184077000,53143326,2019
HND1410SD98,25-06-2019,North,Punjab,Greater Noida,Honda,City,Petrol,4,44.8,286,274,13.28,0,164672000,36379107,2019
HND1410SD99,28-06-2019,South,Tamil Nadu,Greater Noida,Honda,Amaze,Diesel,4,49.9,434,422,9.17,17500,172872000,35111848,2019
HND1410SD100,29-06-2019,West,Gujarat,Tapukara,Honda,Amaze 2 Gen,Petrol,4,48.1,334,322,9.05,12500,139920000,38606688,2019
HND1410SD101,30-06-2019,West,Maharashtra,Tapukara,Honda,Amaze 2 Gen,Petrol,4,43.7,484,472,10.03,10000,236903000,63934080,2019
HND1410SD102,03-07-2019,West,Goa,Greater Noida,Honda,City eHEV,Petrol,4,40.3,240,228,8.51,0,98716000,27489156,2019
HND1410SD103,08-07-2019,West,Maharashtra,Tapukara,Honda,City eHEV,Petrol,4,41.8,356,344,9.95,5000,152675000,32516536,2019
HND1410SD104,09-07-2019,East,Odisha,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,48.7,226,214,9.58,10000,103180000,27634040,2019
HND1410SD105,09-07-2019,South,Karnataka,Greater Noida,Honda,City,Hybrid,4,58.4,486,474,12.65,12500,270320000,59202031,2019
HND1410SD106,11-07-2019,South,Karnataka,Tapukara,Honda,City eHEV,Petrol,4,44.8,198,186,9.74,0,81816000,20497646,2019
HND1410SD107,15-07-2019,West,Gujarat,Tapukara,Honda,Amaze,Petrol,4,46,494,482,7.86,15000,158004000,38437711,2019
HND1410SD108,15-07-2019,North,Rajasthan,Greater Noida,Honda,City,Petrol,4,49.2,424,412,11.84,17500,232098000,67323489,2019
HND1410SD109,18-07-2019,South,Kerala,Tapukara,Honda,City eHEV,Petrol,4,40.9,360,348,9.37,20000,137241000,36547545,2019
HND1410SD110,20-07-2019,South,Telangana,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,53.5,402,390,11.66,5000,231200000,63282046,2019
HND1410SD111,20-07-2019,West,Maharashtra,Greater Noida,Honda,Amaze,Petrol,4,42.7,234,222,7.98,15000,78336000,17345863,2019
HND1410SD112,21-07-2019,West,Goa,Tapukara,Honda,City eHEV,Petrol,4,42.4,294,282,9.85,2500,124460000,34044105,2019
HND1410SD113,23-07-2019,West,Maharashtra,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,52.3,224,212,9.45,17500,91000000,20487233,2019
HND1410SD114,24-07-2019,South,Karnataka,Tapukara,Honda,Amaze,Petrol,4,43.8,290,278,8.23,17500,96924000,25499416,2019
HND1410SD115,31-07-2019,West,Goa,Greater Noida,Honda,Amaze,Diesel,4,55.2,294,282,8.21,5000,108674000,24999183,2019
HND1410SD116,01-08-2019,South,Andhra Pradesh,Tapukara,Honda,City,Petrol,4,47,200,188,15.85,12500,137280000,38074343,2019
HND1410SD117,03-08-2019,East,Odisha,Tapukara,Honda,Amaze,Petrol,4,40.6,368,356,7.82,15000,122576000,26107925,2019
HND1410SD118,08-08-2019,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,49.2,436,424,9.22,0,192698000,46965257,2019
HND1410SD119,13-08-2019,East,Bihar,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,48.7,424,412,10.44,0,217152000,58901184,2019
HND1410SD120,21-08-2019,South,Kerala,Tapukara,Honda,City,Hybrid,4,55.2,344,332,12.47,0,199520000,50004647,2019
HND1410SD121,22-08-2019,South,Tamil Nadu,Tapukara,Honda,Amaze,Diesel,4,54.3,272,260,10.45,2500,118560000,33224389,2019
HND1410SD122,22-08-2019,South,Karnataka,Greater Noida,Honda,City,Petrol,4,49.4,282,270,16.84,7500,226984000,55308946,2019
HND1410SD123,24-08-2019,South,Kerala,Greater Noida,Honda,Amaze,Diesel,4,51.8,166,154,11.35,20000,89790000,23116691,2019
HND1410SD124,24-08-2019,East,Bihar,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,49.4,184,172,10.73,15000,89698000,26874352,2019
HND1410SD125,25-08-2019,South,Telangana,Tapukara,Honda,Amaze,Petrol,4,43,226,214,10.31,0,113410000,33979662,2019
HND1410SD126,28-08-2019,East,West Bengal,Tapukara,Honda,City,Hybrid,4,56.3,398,386,12.2,10000,216000000,47998151,2019
HND1410SD127,31-08-2019,West,Goa,Tapukara,Honda,City,Hybrid,4,61.9,486,474,11.14,7500,226394000,57935190,2019
HND1410SD128,01-09-2019,North,Delhi,Greater Noida,Honda,City,Hybrid,4,58.4,412,400,14.3,20000,265490000,64908012,2019
HND1410SD129,02-09-2019,East,Jharkhand,Tapukara,Honda,City,Hybrid,4,62,436,424,15.05,7500,321840000,89463423,2019
HND1410SD130,04-09-2019,South,Kerala,Tapukara,Honda,Amaze,Petrol,4,41.3,424,412,10.14,17500,197758000,58193017,2019
HND1410SD131,06-09-2019,South,Karnataka,Tapukara,Honda,City eHEV,Petrol,4,41.9,374,362,8.69,0,145992000,34589172,2019
HND1410SD132,06-09-2019,South,Andhra Pradesh,Greater Noida,Honda,Amaze,Petrol,4,49.4,296,284,10.68,17500,142554000,39936537,2019
HND1410SD133,06-09-2019,North,Rajasthan,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,48.1,264,252,10.73,0,133052000,31116775,2019
HND1410SD134,06-09-2019,North,Uttar Pradesh,Tapukara,Honda,Amaze,Diesel,4,57.1,406,394,10.59,7500,202536000,54109026,2019
HND1410SD135,10-09-2019,West,Gujarat,Tapukara,Honda,Amaze,Petrol,4,46.2,298,286,8.05,17500,103180000,27056042,2019
HND1410SD136,11-09-2019,North,Rajasthan,Greater Noida,Honda,City eHEV,Petrol,4,41.8,318,306,10.2,12500,151240000,34200186,2019
HND1410SD137,12-09-2019,East,Bihar,Tapukara,Honda,City,Hybrid,4,56.7,488,476,15.43,20000,317133000,68889937,2019
HND1410SD138,13-09-2019,East,West Bengal,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,44.9,212,200,9.05,0,95025000,25830213,2019
HND1410SD139,14-09-2019,North,Delhi,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,43.5,488,476,10.3,17500,216910000,51145374,2019
HND1410SD140,17-09-2019,West,Maharashtra,Tapukara,Honda,Amaze,Diesel,4,50.7,348,336,8.9,20000,136000000,29170719,2019
HND1410SD141,18-09-2019,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,46.5,200,188,10.5,0,91350000,24493208,2019
HND1410SD142,19-09-2019,East,Jharkhand,Greater Noida,Honda,Amaze,Petrol,4,44.9,364,352,7.43,20000,107559000,28253118,2019
HND1410SD143,20-09-2019,South,Andhra Pradesh,Tapukara,Honda,Amaze,Petrol,4,48.4,276,264,9.47,12500,121704000,28231174,2019
HND1410SD144,22-09-2019,West,Maharashtra,Greater Noida,Honda,City eHEV,Petrol,4,41.6,400,388,9.41,17500,159456000,47105936,2019
HND1410SD145,22-09-2019,North,Punjab,Tapukara,Honda,City,Hybrid,4,56.5,460,448,15.37,2500,343168000,78520280,2019
HND1410SD146,26-09-2019,West,Goa,Tapukara,Honda,City eHEV,Petrol,4,48.3,222,210,8.34,10000,83028000,17349910,2019
HND1410SD147,26-09-2019,West,Gujarat,Tapukara,Honda,Amaze,Diesel,4,48.5,468,456,10.42,0,215694000,59535178,2019
HND1410SD148,27-09-2019,West,Gujarat,Greater Noida,Honda,Amaze,Diesel,4,55.3,398,386,7.85,10000,148410000,31334470,2019
HND1410SD149,28-09-2019,West,Maharashtra,Tapukara,Honda,Amaze,Diesel,4,52.9,370,358,9.28,5000,145044000,39686718,2019
HND1410SD150,28-09-2019,West,Maharashtra,Tapukara,Honda,Amaze,Petrol,4,45.3,340,328,7.59,7500,111600000,30936900,2019
HND1410SD151,30-09-2019,South,Karnataka,Greater Noida,Honda,City,Petrol,4,45.3,440,428,14.46,12500,304094000,79728897,2019
HND1410SD152,02-10-2019,North,Punjab,Greater Noida,Honda,City,Petrol,4,46.9,478,466,13.15,5000,283185000,83840507,2019
HND1410SD153,02-10-2019,West,Gujarat,Tapukara,Honda,City,Petrol,4,41.5,252,240,14,0,155400000,38027888,2019
HND1410SD154,05-10-2019,East,Jharkhand,Greater Noida,Honda,Amaze,Petrol,4,43.9,368,356,8.13,15000,122931000,24887578,2019
HND1410SD155,12-10-2019,West,Gujarat,Greater Noida,Honda,Amaze,Diesel,4,56.2,184,172,8.43,15000,63414000,16142105,2019
HND1410SD156,12-10-2019,South,Tamil Nadu,Tapukara,Honda,City,Hybrid,4,55.2,482,470,13.65,17500,300580000,69133389,2019
HND1410SD157,15-10-2019,West,Gujarat,Greater Noida,Honda,Amaze,Diesel,4,56.4,440,428,11.02,0,210482000,54639723,2019
HND1410SD158,17-10-2019,North,Haryana,Tapukara,Honda,City,Petrol,4,40.7,452,440,15.05,0,308525000,92409340,2019
HND1410SD159,20-10-2019,North,Delhi,Tapukara,Honda,Amaze 2 Gen,Petrol,4,44.4,422,410,11.06,15000,201212000,47761424,2019
HND1410SD160,23-10-2019,South,Tamil Nadu,Greater Noida,Honda,City eHEV,Petrol,4,44.4,222,210,9.53,12500,86304000,18735404,2019
HND1410SD161,24-10-2019,West,Gujarat,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,41.5,272,260,11.42,5000,148292000,35886483,2019
HND1410SD162,24-10-2019,North,Uttar Pradesh,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,40.6,204,192,11.02,15000,97552000,20080496,2019
HND1410SD163,25-10-2019,North,Uttar Pradesh,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,48,404,392,9.28,0,169824000,35222072,2019
HND1410SD164,26-10-2019,West,Maharashtra,Tapukara,Honda,City eHEV,Petrol,4,41.7,198,186,10.25,12500,85000000,17952094,2019
HND1410SD165,30-10-2019,West,Gujarat,Tapukara,Honda,Amaze,Petrol,4,48.6,288,276,9.27,10000,126980000,34529956,2019
HND1410SD166,01-11-2019,South,Karnataka,Greater Noida,Honda,City eHEV,Petrol,4,46.2,308,296,10.32,12500,149036000,37734820,2019
HND1410SD167,03-11-2019,West,Maharashtra,Greater Noida,Honda,City,Petrol,4,47.5,254,242,13.12,10000,145996000,39189040,2019
HND1410SD168,07-11-2019,West,Maharashtra,Greater Noida,Honda,City,Hybrid,4,57.7,502,490,16.01,7500,366366000,101670612,2019
HND1410SD169,08-11-2019,West,Maharashtra,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,41.3,198,186,9.5,5000,83660000,17847517,2019
HND1410SD170,09-11-2019,South,Karnataka,Tapukara,Honda,Amaze 2 Gen,Diesel,4,48.7,238,226,11.35,2500,120910000,36200452,2019
HND1410SD171,10-11-2019,East,Jharkhand,Greater Noida,Honda,City,Petrol,4,49.3,494,482,16.23,5000,374216000,80240526,2019
HND1410SD172,11-11-2019,East,West Bengal,Tapukara,Honda,Amaze 2 Gen,Petrol,4,46.4,500,488,10.33,12500,230832000,49506351,2019
HND1410SD173,12-11-2019,North,Delhi,Greater Noida,Honda,City,Petrol,4,44.5,178,166,13.98,17500,113129000,30128268,2019
HND1410SD174,14-11-2019,West,Goa,Greater Noida,Honda,City,Hybrid,4,58.5,478,466,11.74,0,243018000,71251574,2019
HND1410SD175,14-11-2019,South,Karnataka,Tapukara,Honda,Amaze,Diesel,4,57.5,354,342,7.95,2500,128770000,32597122,2019
HND1410SD176,15-11-2019,North,Delhi,Tapukara,Honda,Amaze 2 Gen,Diesel,4,55.2,344,332,10.91,15000,179309000,52808332,2019
HND1410SD177,16-11-2019,West,Maharashtra,Tapukara,Honda,Amaze 2 Gen,Diesel,4,49.8,286,274,9.93,15000,118449000,32871703,2019
HND1410SD178,22-11-2019,East,Odisha,Tapukara,Honda,City eHEV,Petrol,4,46.1,372,360,9.45,7500,146010000,33803802,2019
HND1410SD179,22-11-2019,West,Gujarat,Greater Noida,Honda,Amaze,Petrol,4,39.8,460,448,8.53,12500,182160000,44753568,2019
HND1410SD180,26-11-2019,East,West Bengal,Tapukara,Honda,City,Hybrid,4,57.1,164,152,14.63,15000,108908000,26143389,2019
HND1410SD181,26-11-2019,South,Tamil Nadu,Greater Noida,Honda,City,Hybrid,4,58.1,348,336,12.88,20000,210912000,42462936,2019
HND1410SD182,29-11-2019,North,Punjab,Greater Noida,Honda,Amaze,Diesel,4,57.9,424,412,8.66,12500,156426000,42901931,2019
HND1410SD183,01-12-2019,West,Gujarat,Tapukara,Honda,Amaze,Diesel,4,50.8,204,192,9.86,10000,92736000,23731121,2019
HND1410SD184,03-12-2019,North,Delhi,Tapukara,Honda,City,Hybrid,4,60.5,440,428,12.14,7500,252989000,54539237,2019
HND1410SD185,04-12-2019,West,Goa,Tapukara,Honda,Amaze,Diesel,4,54.7,236,224,7.2,12500,69500000,14941242,2019
HND1410SD186,04-12-2019,North,Rajasthan,Tapukara,Honda,City,Petrol,4,41.7,210,198,13.81,5000,132987000,39425653,2019
HND1410SD187,05-12-2019,South,Tamil Nadu,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,51.1,348,336,9.36,0,156312000,33030118,2019
HND1410SD188,06-12-2019,West,Gujarat,Greater Noida,Honda,Amaze,Petrol,4,48.7,200,188,10.97,12500,91120000,23303256,2019
HND1410SD189,06-12-2019,East,Bihar,Greater Noida,Honda,City,Petrol,4,41.4,370,358,16.57,5000,299754000,83713155,2019
HND1410SD190,11-12-2019,West,Gujarat,Greater Noida,Honda,City eHEV,Petrol,4,49.9,414,402,8.89,20000,166404000,39053224,2019
HND1410SD191,12-12-2019,North,Haryana,Greater Noida,Honda,Amaze,Diesel,4,51.7,220,208,10.99,17500,107464000,28221139,2019
